Id,Time,Number_of_Casualties,Day_of_Week,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,Junction_Detail,Number_of_Vehicles,Accident_Severity,kmeans5_cluster,gaussian_cluster,agglomerative_cluster
4553,2,1,1.0,6,30.0,1,1,1,1,2,-1,1,3,2,0,0
4554,3,1,1.0,3,20.0,6,9,1,2,1,9,1,3,4,3,0
4555,1,1,1.0,9,30.0,1,1,1,1,2,3,1,3,2,0,0
4556,2,1,1.0,9,30.0,1,9,-1,2,2,3,1,2,4,6,0
4557,3,2,1.0,6,20.0,4,1,1,1,1,0,1,3,3,1,0
4558,3,1,1.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
4559,3,1,1.0,6,30.0,4,1,1,1,2,3,1,3,3,5,0
4560,1,1,1.0,9,40.0,1,8,1,1,2,-1,1,2,4,0,0
4561,2,1,2.0,2,20.0,1,1,2,1,2,3,1,3,0,4,0
4562,2,1,2.0,6,30.0,1,9,-1,1,2,3,1,3,4,4,0
4563,1,1,1.0,6,30.0,1,2,1,1,2,9,1,3,2,0,0
4564,3,1,1.0,6,30.0,4,2,2,1,1,0,1,2,3,1,0
4565,2,1,1.0,3,20.0,1,1,1,1,2,0,1,3,0,0,0
4566,1,1,1.0,6,20.0,1,1,1,1,2,-1,1,3,2,0,0
4567,3,1,1.0,6,30.0,4,1,1,1,2,-1,1,3,3,5,0
4568,2,1,2.0,3,30.0,1,1,1,1,1,7,1,3,0,4,0
4569,1,1,2.0,6,30.0,1,1,1,1,1,9,1,2,2,4,0
4570,1,1,1.0,6,20.0,1,1,1,1,1,3,1,3,2,0,0
4571,1,1,2.0,9,30.0,1,9,-1,1,2,0,1,3,4,4,0
4572,2,1,1.0,6,20.0,1,1,1,1,2,3,1,3,2,0,0
4573,2,1,1.0,3,30.0,1,1,1,1,2,6,1,3,0,0,0
4574,1,1,1.0,6,30.0,4,2,2,1,1,3,1,3,3,1,0
4575,2,1,1.0,3,30.0,1,1,1,1,1,9,1,3,0,0,0
4576,2,1,2.0,6,20.0,1,1,1,1,1,9,1,3,2,4,0
4577,2,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
4578,1,1,2.0,6,30.0,1,4,1,1,1,3,1,3,2,4,0
4579,1,2,1.0,6,30.0,1,1,1,1,1,6,1,2,2,0,0
4580,2,1,2.0,1,30.0,1,1,1,1,2,1,1,3,0,4,0
4581,3,1,1.0,6,30.0,4,1,1,1,1,7,1,2,3,5,0
4582,2,1,1.0,6,30.0,1,2,2,1,1,0,1,3,2,0,0
4583,1,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4584,1,1,1.0,6,20.0,1,1,-1,1,2,3,1,2,2,0,0
4585,1,2,2.0,6,20.0,1,1,1,1,1,3,1,2,2,4,0
4586,3,1,1.0,9,30.0,1,1,1,1,2,-1,1,2,2,0,0
4587,3,1,2.0,9,30.0,1,9,-1,1,2,-1,1,3,4,4,0
4588,2,1,2.0,3,30.0,1,1,1,1,1,0,1,3,0,4,0
4589,3,1,2.0,6,20.0,4,9,1,1,2,0,1,3,4,1,0
4590,2,1,1.0,6,30.0,4,1,1,1,1,3,1,2,3,5,0
4591,1,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4592,1,1,1.0,9,30.0,1,1,-1,1,2,0,1,3,2,0,0
4593,1,1,1.0,6,20.0,1,1,1,1,2,0,1,3,2,0,0
4594,3,1,1.0,6,30.0,4,2,2,1,2,0,1,3,3,1,0
4595,3,1,1.0,6,30.0,1,1,1,1,2,9,1,3,2,0,0
4596,3,1,2.0,9,30.0,7,9,-1,1,2,-1,1,3,4,2,0
4597,1,1,1.0,2,30.0,1,2,2,1,2,2,1,2,0,0,0
4598,3,1,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
4599,2,1,1.0,3,30.0,4,1,1,1,1,6,1,3,0,3,0
4600,2,2,1.0,3,30.0,1,1,1,1,1,9,1,3,0,0,0
4601,1,1,1.0,9,40.0,1,1,-1,1,2,-1,1,3,2,0,0
4602,2,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4603,3,1,1.0,1,30.0,4,1,1,1,2,1,1,3,0,3,0
4604,1,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
4605,3,1,1.0,6,20.0,4,9,-1,1,2,0,1,3,4,1,0
4606,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
4607,2,1,2.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
4608,1,1,1.0,6,20.0,1,1,1,1,2,1,1,2,2,0,0
4609,2,1,2.0,6,30.0,4,9,1,1,2,7,1,3,4,1,0
4610,3,1,1.0,6,20.0,4,1,1,1,2,3,1,3,3,1,0
4611,3,1,1.0,1,30.0,4,1,1,1,2,1,1,2,0,3,0
4612,2,2,2.0,6,30.0,1,1,1,1,1,7,1,3,2,4,0
4613,1,1,1.0,9,20.0,1,1,1,1,2,-1,1,2,2,0,0
4614,3,1,1.0,3,40.0,4,2,2,1,2,6,1,2,3,3,0
4615,1,1,1.0,9,20.0,1,2,2,1,2,0,1,3,2,0,0
4616,3,2,1.0,6,30.0,4,1,1,1,1,7,1,3,3,5,0
4617,1,1,2.0,6,20.0,1,1,1,1,1,0,1,3,2,4,0
4618,2,1,1.0,6,40.0,4,1,1,1,2,6,1,2,3,1,0
4619,2,1,1.0,1,30.0,1,2,2,1,1,1,1,2,0,0,0
4620,1,1,1.0,9,30.0,1,2,2,1,2,0,1,3,2,0,0
4621,1,1,1.0,6,20.0,7,1,2,1,2,3,1,3,3,1,0
4622,1,1,1.0,3,30.0,1,1,1,1,1,3,1,3,0,0,0
4623,1,1,2.0,3,30.0,1,1,1,1,2,7,1,3,0,4,0
4624,1,1,1.0,9,30.0,1,9,-1,1,2,3,1,3,4,0,0
4625,2,1,1.0,9,30.0,1,9,-1,1,2,8,1,3,4,0,0
4626,2,1,2.0,6,20.0,1,1,1,1,1,3,1,2,2,4,0
4627,3,1,1.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
4628,3,1,1.0,9,30.0,7,1,1,1,2,0,1,2,3,2,0
4629,3,1,1.0,3,30.0,4,1,2,1,1,3,1,2,3,3,0
4630,2,1,2.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
4631,2,1,1.0,6,30.0,1,1,1,2,2,7,1,3,2,6,1
4632,2,1,1.0,6,30.0,1,1,1,2,2,0,1,2,1,6,1
4633,3,2,2.0,6,30.0,4,1,1,1,2,0,1,2,3,5,0
4634,1,1,1.0,2,30.0,1,1,1,1,2,0,1,3,0,0,0
4635,1,1,2.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
4636,1,1,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
4637,2,1,2.0,6,30.0,1,1,1,1,2,3,1,2,2,4,0
4638,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4639,2,2,1.0,6,30.0,4,1,2,2,1,3,1,3,3,1,0
4640,3,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
4641,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
4642,1,1,1.0,6,30.0,4,9,1,1,1,3,1,2,4,1,0
4643,3,1,2.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
4644,1,1,1.0,2,30.0,1,1,4,1,2,0,1,2,0,0,0
4645,1,1,2.0,6,30.0,1,1,1,1,1,0,1,2,2,4,0
4646,2,2,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4647,1,1,1.0,6,30.0,1,1,2,1,1,0,1,3,2,0,0
4648,3,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4649,2,1,1.0,6,30.0,1,1,1,1,1,1,1,3,2,0,0
4650,1,2,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4651,2,1,2.0,3,30.0,1,1,1,1,2,0,1,3,0,4,0
4652,2,1,2.0,6,30.0,1,1,1,2,2,0,1,3,1,6,1
4653,2,1,2.0,6,30.0,1,1,1,1,1,6,1,2,2,4,0
4654,1,2,1.0,6,40.0,1,1,1,1,1,3,1,2,2,0,0
4655,1,1,1.0,6,30.0,1,9,1,2,2,0,1,3,4,6,0
4656,1,1,2.0,6,40.0,1,1,1,2,1,0,1,3,1,6,1
4657,3,1,1.0,6,60.0,1,1,1,2,1,3,1,2,1,6,1
4658,3,1,1.0,6,30.0,1,1,1,1,2,6,1,2,2,0,0
4659,2,1,2.0,6,60.0,1,1,1,2,2,0,1,2,1,6,1
4660,3,1,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
4661,2,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
4662,1,1,1.0,2,30.0,1,1,1,1,2,3,1,1,0,0,0
4663,2,1,2.0,6,30.0,1,1,1,1,1,0,1,2,2,4,0
4664,2,1,1.0,2,30.0,1,1,1,1,2,9,1,3,0,0,0
4665,1,1,1.0,6,30.0,1,1,1,2,2,0,1,3,1,6,1
4666,2,1,1.0,6,30.0,1,5,2,1,1,0,1,3,2,0,0
4667,1,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4668,2,1,1.0,6,60.0,1,1,1,2,1,1,1,3,1,6,1
4669,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4670,3,1,1.0,6,20.0,1,1,2,2,1,3,1,3,2,6,1
4671,1,2,1.0,6,60.0,1,1,1,2,1,3,1,2,1,6,1
4672,1,1,1.0,6,30.0,1,2,2,1,1,0,1,3,2,0,0
4673,1,1,2.0,6,60.0,1,1,1,2,2,0,1,1,1,6,1
4674,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4675,1,1,1.0,6,30.0,1,1,2,1,1,2,1,3,2,0,0
4676,1,1,2.0,1,30.0,1,1,1,2,1,1,1,3,0,6,0
4677,2,1,1.0,6,30.0,1,1,2,2,1,3,1,3,1,6,1
4678,1,1,2.0,6,60.0,1,1,4,2,1,0,1,2,1,6,0
4679,2,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4680,3,1,1.0,2,30.0,4,1,1,1,2,0,1,3,0,3,0
4681,2,1,1.0,1,40.0,7,1,1,2,1,1,1,3,3,3,0
4682,2,1,1.0,6,20.0,7,1,1,1,1,9,1,3,3,1,0
4683,3,1,1.0,6,30.0,7,1,1,1,1,0,1,3,3,1,0
4684,1,1,1.0,2,30.0,1,1,1,1,2,6,1,3,0,0,0
4685,3,1,1.0,6,30.0,4,2,2,1,1,0,1,2,3,1,0
4686,2,1,1.0,6,30.0,4,1,2,1,1,0,1,3,3,5,0
4687,2,1,1.0,6,40.0,1,2,2,1,2,9,1,3,2,0,0
4688,2,1,2.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4689,3,1,2.0,6,50.0,4,1,1,2,1,0,1,3,1,1,0
4690,2,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4691,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
4692,1,2,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4693,2,1,1.0,6,30.0,1,1,2,1,1,3,1,3,2,0,0
4694,2,1,2.0,6,30.0,1,1,1,1,2,0,1,3,2,4,0
4695,2,2,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4696,3,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4697,2,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4698,2,1,1.0,6,30.0,1,9,1,1,2,0,1,2,4,0,0
4699,2,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4700,2,1,1.0,6,60.0,1,8,2,2,2,0,1,3,4,6,0
4701,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
4702,2,1,1.0,2,30.0,1,1,1,1,2,0,1,3,0,0,0
4703,2,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4704,2,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
4705,1,1,1.0,6,30.0,1,1,2,1,2,0,1,2,2,0,0
4706,1,1,1.0,6,50.0,1,1,4,2,1,3,1,2,1,6,0
4707,2,1,1.0,6,30.0,1,5,2,2,1,3,1,2,1,6,0
4708,1,1,1.0,6,20.0,1,1,2,1,1,2,1,3,2,0,0
4709,2,2,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
4710,1,1,1.0,6,30.0,4,1,4,1,2,3,1,2,3,5,0
4711,3,2,1.0,6,30.0,4,2,2,1,1,0,1,2,3,1,0
4712,2,1,1.0,6,30.0,1,1,1,2,2,3,1,3,1,6,1
4713,2,1,1.0,6,40.0,1,1,1,1,1,0,1,3,2,0,0
4714,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
4715,3,1,2.0,6,30.0,4,1,2,1,2,0,1,2,3,5,0
4716,1,1,1.0,6,30.0,1,1,1,1,2,3,1,3,2,0,0
4717,3,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
4718,2,1,1.0,6,30.0,1,1,1,1,2,3,1,3,2,0,0
4719,1,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
4720,3,1,1.0,6,20.0,4,2,2,1,1,3,1,3,3,1,0
4721,1,1,1.0,6,30.0,1,1,2,1,1,6,1,2,2,0,0
4722,2,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4723,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
4724,3,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4725,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4726,1,1,2.0,1,30.0,1,1,1,1,1,2,1,3,0,4,0
4727,2,1,1.0,6,30.0,1,1,1,2,1,3,1,3,1,6,1
4728,2,1,1.0,6,60.0,6,1,2,2,1,6,1,3,3,1,0
4729,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4730,1,1,1.0,1,40.0,1,1,1,2,1,1,1,3,0,6,0
4731,1,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
4732,1,1,1.0,6,30.0,1,2,2,1,1,0,1,3,2,0,0
4733,1,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4734,2,2,2.0,6,40.0,1,1,1,2,1,3,1,3,1,6,1
4735,3,1,1.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
4736,2,1,1.0,6,60.0,1,1,1,2,1,0,1,1,1,6,1
4737,3,1,2.0,6,30.0,4,1,2,1,1,3,1,3,3,5,0
4738,1,1,1.0,6,20.0,1,1,1,1,2,3,1,3,2,0,0
4739,1,1,1.0,6,30.0,4,1,2,1,1,3,1,1,3,5,0
4740,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4741,1,1,1.0,3,30.0,1,1,1,1,2,3,1,2,0,0,0
4742,2,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4743,3,1,1.0,6,30.0,6,1,1,2,1,0,1,2,3,1,0
4744,2,1,1.0,6,60.0,1,1,1,2,1,3,1,2,1,6,1
4745,3,1,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
4746,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4747,3,1,1.0,9,30.0,1,1,1,1,1,0,1,3,2,0,0
4748,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4749,3,1,1.0,6,30.0,6,1,1,2,1,3,1,2,3,1,0
4750,3,1,1.0,9,20.0,7,9,1,1,2,0,1,3,4,2,0
4751,1,1,2.0,6,30.0,1,1,2,2,1,3,1,3,1,6,1
4752,2,1,1.0,6,60.0,1,1,2,2,1,0,1,2,1,6,1
4753,1,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4754,2,1,1.0,6,30.0,1,1,1,1,1,0,1,1,2,0,0
4755,3,2,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
4756,3,1,1.0,6,50.0,6,1,1,2,1,0,1,3,3,1,0
4757,2,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4758,1,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4759,2,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
4760,2,1,1.0,6,20.0,1,1,1,1,2,3,1,3,2,0,0
4761,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4762,1,1,1.0,6,30.0,1,1,1,1,1,1,1,3,2,0,0
4763,3,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
4764,3,2,1.0,6,30.0,4,1,1,1,1,0,1,3,3,5,0
4765,2,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
4766,2,1,1.0,6,30.0,1,8,1,1,1,3,1,3,4,0,0
4767,2,1,1.0,9,30.0,7,1,1,1,1,0,1,2,3,2,0
4768,2,2,1.0,6,20.0,1,1,1,1,1,0,1,2,2,0,0
4769,1,1,1.0,1,30.0,1,1,2,1,1,1,1,2,0,0,0
4770,1,1,1.0,6,30.0,1,1,1,2,1,6,1,2,2,6,1
4771,1,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4772,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4773,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4774,2,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4775,1,1,1.0,6,40.0,1,4,2,2,1,0,1,2,1,6,0
4776,2,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4777,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4778,1,1,2.0,6,30.0,1,1,1,1,1,1,1,3,2,4,0
4779,2,2,1.0,6,30.0,7,1,1,1,2,3,1,3,3,1,0
4780,2,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
4781,1,1,1.0,6,30.0,7,1,1,1,2,0,1,3,3,1,0
4782,1,1,1.0,6,30.0,1,8,4,2,1,0,1,3,4,6,0
4783,2,1,1.0,6,40.0,1,1,2,2,1,3,1,2,1,6,1
4784,1,1,1.0,6,30.0,1,1,2,1,1,3,1,3,2,0,0
4785,2,1,1.0,6,30.0,4,2,2,1,1,0,1,2,3,1,0
4786,1,1,1.0,6,50.0,4,1,2,1,1,0,1,3,3,1,0
4787,3,1,1.0,6,30.0,4,1,1,1,1,3,1,3,3,5,0
4788,3,1,1.0,9,40.0,4,8,2,1,1,0,1,2,4,2,0
4789,1,1,1.0,2,30.0,1,1,1,1,1,9,1,3,0,0,0
4790,1,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4791,1,1,2.0,3,70.0,1,1,1,2,1,0,1,3,1,6,1
4792,3,1,2.0,6,40.0,1,1,1,2,1,6,1,3,1,6,1
4793,1,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
4794,2,1,1.0,6,40.0,1,1,1,2,1,0,1,2,1,6,1
4795,3,1,1.0,6,40.0,1,1,2,2,1,3,1,3,1,6,1
4796,2,1,2.0,6,30.0,1,1,1,1,1,3,1,3,2,4,0
4797,3,1,1.0,6,30.0,4,1,1,1,2,1,1,2,3,5,0
4798,1,1,2.0,6,40.0,1,1,1,2,1,0,1,3,1,6,1
4799,1,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4800,1,2,2.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
4801,2,1,1.0,6,40.0,1,1,1,2,1,0,1,3,1,6,1
4802,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4803,2,1,2.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4804,1,1,1.0,6,40.0,1,1,1,2,1,0,1,2,1,6,1
4805,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4806,2,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
4807,1,1,1.0,9,30.0,1,1,1,2,1,0,1,3,1,6,1
4808,1,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4809,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4810,3,1,1.0,6,30.0,1,1,2,2,1,0,1,3,1,6,1
4811,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4812,1,1,1.0,6,40.0,1,1,2,2,1,9,1,2,1,6,1
4813,1,1,1.0,6,30.0,1,1,1,2,1,3,1,3,1,6,1
4814,1,1,1.0,6,40.0,1,1,1,1,2,0,1,2,2,0,0
4815,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4816,3,1,1.0,6,50.0,6,1,2,2,1,0,1,2,3,1,0
4817,2,1,1.0,9,30.0,1,2,2,1,1,0,1,3,2,0,0
4818,1,1,2.0,6,60.0,1,2,2,2,1,0,1,2,1,6,1
4819,3,1,2.0,2,30.0,4,1,2,1,1,0,1,3,0,3,0
4820,1,1,1.0,2,30.0,1,2,2,1,1,0,1,2,0,0,0
4821,3,1,2.0,6,30.0,4,1,2,1,1,0,1,2,3,5,0
4822,3,1,2.0,6,40.0,4,1,1,1,1,0,1,2,3,1,0
4823,1,1,1.0,6,60.0,1,1,4,2,1,0,1,3,1,6,0
4824,1,1,1.0,6,30.0,1,1,1,2,2,0,1,2,1,6,1
4825,1,1,2.0,6,60.0,1,1,1,2,2,0,1,3,1,6,1
4826,2,1,1.0,6,30.0,4,1,2,1,2,6,1,3,3,5,0
4827,1,1,1.0,6,30.0,1,1,2,1,1,0,1,3,2,0,0
4828,3,1,2.0,6,30.0,4,1,2,1,2,0,1,3,3,5,0
4829,1,1,1.0,7,30.0,1,1,1,1,1,2,1,3,2,0,0
4830,2,1,1.0,9,30.0,5,1,2,2,1,0,1,2,3,2,0
4831,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4832,3,1,1.0,9,30.0,6,1,1,2,1,0,1,3,3,2,0
4833,2,1,2.0,6,60.0,1,1,1,2,1,3,1,3,1,6,1
4834,3,1,1.0,6,40.0,6,1,1,1,1,0,1,2,3,1,0
4835,2,1,2.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
4836,1,1,2.0,3,30.0,1,1,2,1,2,9,1,3,0,4,0
4837,1,1,1.0,1,50.0,1,1,1,2,2,0,1,3,0,6,0
4838,2,1,2.0,6,60.0,1,1,1,2,2,0,1,2,1,6,1
4839,1,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
4840,3,1,1.0,1,30.0,6,2,2,2,1,1,1,2,3,3,0
4841,1,1,1.0,9,30.0,1,1,1,2,2,0,1,3,1,6,1
4842,2,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4843,1,1,1.0,9,20.0,1,1,1,1,1,0,1,2,2,0,0
4844,3,1,1.0,6,40.0,1,1,1,2,2,0,1,2,1,6,1
4845,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4846,3,1,1.0,6,40.0,1,1,1,2,2,0,1,3,1,6,1
4847,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4848,1,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4849,2,1,1.0,6,30.0,1,1,1,2,2,0,1,3,1,6,1
4850,1,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4851,3,1,1.0,6,30.0,1,1,1,1,2,0,1,2,2,0,0
4852,2,1,1.0,6,30.0,1,1,1,1,1,1,1,3,2,0,0
4853,3,1,1.0,2,30.0,7,1,1,1,2,0,1,3,3,3,0
4854,1,1,1.0,6,30.0,1,1,2,2,2,3,1,3,1,6,1
4855,2,1,1.0,6,30.0,1,9,1,1,1,0,1,2,4,0,0
4856,2,1,2.0,6,40.0,1,1,2,1,1,0,1,2,2,4,0
4857,1,1,2.0,6,30.0,1,1,2,1,2,3,1,2,2,4,0
4858,3,1,2.0,1,30.0,4,8,2,1,2,1,1,2,4,3,0
4859,2,1,2.0,6,30.0,1,1,2,1,2,6,1,3,2,4,0
4860,1,1,1.0,1,40.0,1,1,1,1,1,1,1,2,0,0,0
4861,2,1,2.0,6,20.0,1,1,1,1,1,0,1,3,2,4,0
4862,1,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4863,1,1,1.0,9,30.0,1,1,1,1,1,0,1,2,2,0,0
4864,1,1,1.0,3,70.0,1,1,1,1,1,3,1,3,1,2,1
4865,2,1,2.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4866,2,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
4867,2,1,1.0,2,30.0,1,1,1,1,1,0,1,3,0,0,0
4868,2,1,2.0,3,20.0,1,1,1,1,1,3,1,2,0,4,0
4869,2,1,1.0,6,30.0,1,1,1,2,1,0,1,2,1,6,1
4870,2,1,1.0,6,30.0,1,1,1,1,1,3,1,2,2,0,0
4871,2,1,1.0,6,30.0,1,1,1,1,1,0,1,2,2,0,0
4872,1,1,2.0,6,30.0,1,1,1,1,1,3,1,2,2,4,0
4873,2,1,1.0,6,30.0,1,2,2,2,1,0,1,2,1,6,1
4874,2,1,1.0,1,30.0,1,1,1,2,1,1,1,2,0,6,0
4875,2,1,1.0,6,30.0,4,1,1,1,2,8,1,3,3,5,0
4876,2,2,2.0,6,30.0,1,1,1,1,1,0,2,1,2,4,0
4877,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4878,1,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4879,2,1,2.0,6,30.0,1,1,1,1,1,0,1,3,2,4,0
4880,1,1,1.0,6,30.0,1,1,1,1,2,0,1,3,2,0,0
4881,1,1,1.0,6,40.0,1,1,1,1,1,0,1,2,2,0,0
4882,3,1,1.0,6,30.0,4,1,1,2,1,0,1,3,3,1,0
4883,3,2,1.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
4884,2,1,1.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4885,1,1,1.0,1,30.0,1,2,2,2,1,1,1,3,0,6,0
4886,3,1,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
4887,2,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4888,2,2,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4889,3,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
4890,3,1,1.0,6,30.0,4,1,1,1,1,0,1,2,3,5,0
4891,1,1,1.0,6,30.0,1,1,1,2,1,0,1,3,1,6,1
4892,3,1,1.0,6,30.0,6,5,2,2,1,3,1,3,3,1,0
4893,3,1,1.0,6,60.0,6,1,1,2,1,0,1,2,3,1,0
4894,2,1,2.0,6,60.0,1,1,1,2,1,0,1,2,1,6,1
4895,1,1,2.0,6,60.0,1,1,1,2,1,3,1,2,1,6,1
4896,3,1,1.0,6,60.0,1,1,1,2,1,0,1,3,1,6,1
4897,2,1,1.0,6,40.0,1,1,1,2,1,3,1,1,1,6,1
4898,1,1,2.0,6,30.0,1,2,2,1,1,0,1,3,2,4,0
4899,2,1,1.0,6,20.0,1,1,2,1,2,0,1,3,2,0,0
4900,2,1,2.0,6,20.0,1,2,2,1,1,3,1,3,2,4,0
4901,2,1,1.0,6,20.0,1,1,1,1,2,9,1,2,2,0,0
4902,2,2,2.0,6,30.0,1,1,1,1,1,6,1,3,2,4,0
4903,2,2,1.0,6,30.0,1,1,1,1,1,3,1,3,2,0,0
4904,1,1,1.0,6,30.0,1,1,1,1,1,0,1,3,2,0,0
4905,3,1,1.0,6,30.0,1,9,1,1,2,0,1,3,4,0,0
4906,1,1,1.0,2,30.0,1,1,1,1,2,3,1,3,0,0,0
